Country,Tree_Cover_Loss_percent,CO2_Emission_mt,Rainfall_mm,Population_Million,GDP_Billion_USD,Deforestation_Policy_Strictness,Corruption_Index,Protected_Area_percent,Forest_Loss_Area_km2
Canada,2.363350133333186,656.0120833202642,2624.5530735403463,117.22390221473088,2156.16026589444,High,21.681941687154133,5.287056953296581,0.0
Tanzania,2.168524872476211,2362.5562579243015,2546.552069105546,233.8054960229716,2476.4776434333803,High,47.03201203561146,49.025965417558545,25986.28301022161
Canada,9.649033697567898,1659.1519575816842,3472.893580476784,289.5206129007394,2421.677597279935,Low,78.78036883064273,48.45862444188864,11924.506109420929
Russia,2.810013257547258,1558.568307709262,798.0222973077882,65.11110544266828,1679.8778538532729,Low,62.46355184188032,22.781988386253726,11719.722351021337
Brazil,5.250442521525562,1330.4524264396207,722.7399130909157,159.38224120244868,1584.501182316716,Medium,43.45834919077655,37.77668844528407,17545.263766396594
DRC,13.462147307599576,653.6075481226209,2645.4503330990974,89.70569763494979,471.48408595126455,High,69.07565041195397,20.561274428469126,6706.870618655893
Russia,7.1620284399167975,523.6672768132198,2192.999442719868,238.89205361498261,2337.27114368925,High,37.4013635231608,35.199192068868925,1494.6139985111804
Myanmar,10.046610303963305,629.1669017684209,1249.8980663353982,175.39004293494148,850.6576723178074,High,21.07860845540638,41.24435193706906,0.0
Tanzania,2.667566080904285,547.4518291462109,646.2000438658584,192.2018131773396,1515.2514973129423,Medium,77.32650398273205,47.60403101115083,11566.398391387995
Indonesia,2.965106380249195,1971.002736560208,665.5405737489347,240.38467708668875,888.6085741361743,High,66.78073136480069,23.00955241323524,36118.47987331178
DRC,0.7089423823705351,940.3006220001522,3171.9917114587665,121.81128943542419,444.7936708490948,High,77.172696837572,40.248409233022144,0.0
DRC,2.617132439775252,238.82242375215128,994.788706628103,274.95157018007774,1907.1952058306229,Medium,22.92035125157492,16.966780278445345,5948.051731817772
Brazil,4.250996051576183,2425.846312337947,1402.4518425581143,162.24351583761128,210.2795027275663,Low,82.7839720872989,49.564953670714175,29159.632567979275
Australia,2.737456215723528,2221.086123912222,1102.634846903663,51.596672736427664,2258.50344067229,Low,66.46446500272275,6.159631944395802,34120.98976888364
DRC,1.4216677529801287,2326.605479668511,1500.4885480790056,210.2902398597967,986.8810460202942,Medium,62.25465130344801,32.15879629255044,21354.705245752386
Nigeria,1.8974744793989522,2487.7787743514446,615.2139125128895,239.01209837928505,50.397344363231696,High,66.84605360858987,34.67776917430972,28773.034250832156
Tanzania,6.965603643687614,517.3485981267695,2009.0853518156382,98.44469473492036,1557.830960749828,Medium,84.83249351512731,35.9620500683358,4288.760608585267
Tanzania,3.1743724042463084,1050.980845366381,609.5989471358662,257.86788081463214,188.21313015642923,Low,64.02023799191804,10.417441045509005,28299.187098442148
Nigeria,5.527620929616324,1919.772341689819,2881.105174249321,272.3122601559011,864.7001955716535,Low,63.57127849161345,47.23384025629087,17194.455346566494
Colombia,7.600917335737368,1770.4494833291014,1124.5074539223424,86.68682377645364,2135.580637994363,Medium,94.30093677993244,13.153247557253726,11138.356075289114
Nigeria,10.386882946577543,469.35017521565214,2074.0369352739826,295.1388344509905,234.9343837845043,Medium,76.7547625301426,33.02390314579284,13551.647778672137
Nigeria,0.6857508836323741,2057.9994999774826,3128.2451714405206,46.50990077438373,2526.048552450207,Low,53.17203540883514,15.020423560538823,11933.63223007133
Tanzania,12.011214943744735,638.6573724079856,2417.7198440463017,64.59462217873454,61.26877184282017,Medium,73.05477500246957,18.824738765957193,8612.624495550403
Canada,9.455715803414526,637.1622755742953,2052.1691383091393,59.34632757521771,778.1304141456117,Low,49.192285376884136,29.590634377765596,3838.597565886061
Tanzania,1.3182095760381916,1388.7386149441925,1405.4346346576644,268.7269644523218,2235.6669656486106,Medium,37.16565968626242,23.773703835405943,25551.861371219464
Australia,13.116321499190981,1523.0558436200877,1432.3059304804135,198.01630293586376,982.9969417014551,Medium,64.76389076658197,12.210152043942783,18602.03493424993
Brazil,13.820998767924017,1492.206898810747,2475.4095611143894,49.870763550570494,350.58254479473993,Medium,89.61365735854636,12.692138108938174,19934.490791667777
Russia,1.01006160183747,319.5684097546117,3481.832019785619,134.89540841866295,1112.6900604612622,Low,89.6854640011597,23.816515467325985,0.0
Canada,4.225476957393335,2205.906070312913,2451.7014885330736,186.5129173955916,847.6601948343504,Medium,45.642895857911775,39.077734022397536,17435.875398921842
Indonesia,12.112399068916615,737.4401022128945,2129.1285938470774,29.62190507186807,2536.000111373637,Low,59.575809966627126,45.40840910815049,9044.702198078809
Russia,11.24906938671651,410.83581107873,2665.016581741663,265.3128286801649,974.3763568761723,Low,35.872692392739594,8.785744801672228,0.0
Brazil,2.849363188410022,2232.995391685545,1842.1373980795263,242.06304295525288,2377.350791739221,Medium,94.67233321241626,22.68967584017305,18825.54714795338
Australia,3.2193049177169835,2393.5635957514082,586.4412620624341,154.03599820510829,2681.0228271916676,Medium,93.58384309009519,9.51105036752945,32110.5294731526
Australia,5.620034331591591,2169.1062814370816,2143.12012922152,290.3023515014553,1329.7613877507622,Low,68.71316972805855,5.746661628466905,27543.292218799263
Indonesia,7.3193924793462175,2042.8385793397074,3368.6383819666785,128.2394888861544,2734.3322743704566,Low,80.3310544758105,34.77734071897805,11267.660054392405
Canada,9.31199609580141,1672.5807535336521,943.4391213087449,295.31254411576685,1163.088259191419,High,73.63251209627751,32.11022488849645,33952.86328307773
Colombia,5.596813229589609,1422.0576894619344,2539.0151615440636,202.03639964707,2894.031328645819,Low,64.48686642796011,12.33586012166988,9020.896150648481
Nigeria,6.991767270383903,308.76822378738433,1022.894434843075,192.22802560991272,313.4040973504401,High,24.00109977416733,15.521577489187885,8625.479965502494
Canada,11.237316978192972,1080.2877113696768,2061.065821866552,53.95669411225658,2076.706836184566,High,54.10732569144958,6.066848914003327,3018.07271752939
Colombia,0.6465797230699087,994.4524408295536,699.6969939048308,265.16868869986996,1506.7514193479396,High,70.6089726625558,42.57262425624817,17366.6505531078
Australia,3.8613104707259094,723.409081024783,1796.149902400374,131.10945793658146,1193.5639760941588,Medium,70.81487104127635,48.86107682218481,6624.059906509905
Tanzania,10.728908829679831,1836.2082728526038,2744.1063195752627,52.85885470583141,1916.5000423083727,Medium,47.98419638167877,11.095679155761086,12986.998773867172
Brazil,13.43858188153927,1290.1017641890498,1477.4717251408445,8.719218392848918,2126.378420321277,Low,90.62689899935229,15.416384619438416,19271.2675079618
Indonesia,7.7239938875234255,294.51091817835504,2461.226345910376,170.12792667332286,62.871645468411806,High,32.55177741775857,44.07842857761203,3019.022022925418
Brazil,8.028490930453204,628.4396846795472,2865.8948784481604,160.58288852618952,542.5116118042363,Medium,57.526958466167045,46.690870908028316,0.0
Myanmar,1.6968629689626633,1739.8210327830302,3274.2512403863034,217.20931859890177,2153.48584937124,Medium,71.8162982413117,23.883232226306465,13851.20857587498
Myanmar,6.766444265669474,282.7140627767204,1127.390453751906,267.62612564025164,2015.8369700557091,Medium,72.28518544188569,7.278011252108335,12989.064158790987
Canada,8.035997270179845,2142.896593717045,1637.8793390088551,28.424942469693708,2899.840140129598,Medium,68.64792175766117,6.7726325161768735,21401.299066240445
Australia,3.712810504157472,1288.3516648335383,872.4896413242941,220.79146465040688,2295.06148123981,Medium,40.64661600888951,30.82774397310547,21704.091666949636
Australia,4.111724141145776,1253.4077855839553,3476.698856690963,60.28652350878676,2854.7794878074474,High,31.715492651496646,22.680279900193057,5381.8191138793545
Nigeria,5.721534030258877,1521.7786831828423,3273.7030005653155,258.1622306813634,2122.4944795276806,High,67.69552451200332,6.289359240994453,15746.602176506474
Nigeria,0.39906084688812293,2079.234318220358,2073.867103869735,246.62373658918855,929.2540154863573,High,64.94765871045783,31.246357654065054,32496.614601117515
Nigeria,4.898979567189357,934.7420989652633,3010.303212566906,164.5341577207356,360.8265206400266,High,33.45170077169307,5.5086141465060114,1332.434235764209
Tanzania,3.2505753042485153,1727.2387661417524,2014.9697295433307,214.5216255938769,2356.38039686756,Low,72.88543591779225,40.431738116717284,20831.90070741195
Russia,4.979710547450928,1457.7567135898985,2333.1156328085553,97.73328338920578,1950.240203353952,High,54.13789938002423,18.78947702165172,13555.997799666704
DRC,1.8844557641068433,740.8678484066112,676.2857395596516,143.9945301851803,192.14873656022388,Medium,70.08204437023647,6.811610135415444,10468.467275166746
Russia,13.368856483024436,2208.711967252379,2741.338303540105,247.38288482458913,1112.148874407886,High,82.80253098276131,31.4758499442419,19283.58431513018
Brazil,8.944527557955325,2013.8224518566274,795.9117992692279,140.4832331660981,2872.559455678644,Low,32.729632143269235,22.89579864948746,21017.95564638969
Russia,10.218624555252894,1680.2844031802213,2960.809653782838,110.55048827100532,1526.1833798450937,Medium,21.43586509976275,48.82101860107173,4423.318043986557
Tanzania,11.85865145524934,2141.3961498261806,2824.287071778196,150.79267193883848,1326.5509512581286,High,78.43269397968402,29.488939812666597,19797.950160079905
Brazil,7.526788764042953,2181.5060823035255,2597.108563003227,249.3335294689794,1400.2138352199172,High,65.7273068864462,17.385763146665372,14093.973539888695
Russia,1.3951122925026131,1800.0711441160836,512.0971796267626,103.88637397440746,666.2040358152329,High,72.47296772165913,36.92474890852887,15028.883141807635
Tanzania,8.102887473096361,2108.831988072813,1339.6979034305186,56.25966997504442,1137.6861540511459,Medium,82.8616231241482,17.21714011442201,29002.395017838513
DRC,8.843932658511099,1773.9315080062806,1215.6489667236128,215.04413599758033,1140.949105162171,Medium,80.21082011183753,45.69094811334043,21194.118044807998
Russia,11.207048165346517,1732.337852224721,1516.4228631617093,248.66357274888412,204.4473095530436,Low,92.06901101966184,21.86248867283194,25936.587430331467
Tanzania,6.5317272388222225,1584.6673077164423,671.6925149678995,34.68805616444233,2314.3245041278587,Medium,60.19513091390887,29.744085324929234,8582.735148468668
Nigeria,2.0009465116539,1906.519934938339,3304.5692513962945,75.7628632630037,1278.688074116443,Medium,56.6371724494929,7.275789672090299,8500.232767983269
Australia,4.328260996400994,480.65225270337686,2116.7869462083663,46.8817369794932,2475.430666108449,High,50.141539991804756,24.175455707850386,0.0
Nigeria,5.509926216339663,2214.0898220774284,1347.125363039873,107.64271641673915,2558.5266033036914,Medium,31.52682821331534,42.45635928474477,13917.764582009266
Australia,9.724166895840858,2192.4244665885567,1630.6427029302786,137.85353877709673,675.3824613610412,High,62.94554246615168,41.254196241350385,29236.676551897126
Indonesia,8.604596739566787,170.19347928294195,1786.3278755649906,225.90376940417542,1989.1927724018792,High,40.77593932444841,15.094335148408682,11201.590700251047
Indonesia,5.405841215877909,2081.9602013554304,2261.8424334179135,197.08853754009385,1443.2313222807961,Medium,89.09806341597316,15.173558195475321,21500.98467237854
Indonesia,14.799077207015397,409.2876819362685,1998.606225859143,188.17392740613718,2646.462376868381,Low,63.739310320782316,41.77873904959566,10417.816533386853
DRC,9.126044808417618,904.2852502219406,3250.1151169646937,108.95060924984804,686.4350035705396,Low,64.46301353810827,46.86792890761965,9690.161224667387
Nigeria,3.634679196866318,1884.4198150998586,1940.5867970080737,253.22702816000418,2049.5489409146303,Medium,46.61934956577575,9.29124145728516,26971.575726722145
Australia,1.6165588420440158,485.8237505159397,3475.6898459522695,144.02971438245854,1842.8687606455317,Low,23.89920139832806,25.252638774180138,0.0
Tanzania,2.3776011738465472,2063.1208578857495,3039.417369009797,293.83595671447057,921.1393588369067,High,22.38078240297415,20.185442553390303,21792.091524037813
Brazil,3.7647701529291715,2097.1220270985805,1046.382594507741,192.07193079724237,452.9726657709592,High,51.75013581148981,44.18098049558477,30142.89473695011
Tanzania,2.4941524615673796,1317.9225610260069,3284.8451653961406,42.248098761528304,1972.337293407966,Medium,26.342403357292838,8.758621160600844,0.0
Brazil,2.879848658364456,115.32609212040059,760.7358334449759,204.47238081225302,2228.8625014903755,Low,65.51352166551044,14.500667415111684,8155.427098749857
Myanmar,4.3479180135383215,788.8915196197906,2934.094096322694,100.9056845523512,981.1006641018824,Low,86.07297542297431,38.861075191392246,3100.3750809538005
Tanzania,2.683266569891847,1580.6246041017812,1579.9322097773982,207.46652302239875,1952.2561818658257,High,86.21861123890416,7.308223204154701,18497.145129620236
Russia,13.461804826933735,2454.8468272658165,3121.7203933797155,25.544138707909696,1215.6361774539346,Medium,69.42840575991744,27.16409213214302,10470.927049985086
Russia,1.295482810358469,1616.3524648400041,3090.975739333096,56.59002396690802,2153.9603056837223,Low,35.84238736046983,24.8948165605874,4614.352094068925
Canada,7.915219704596795,723.5285945539835,2898.3687403646254,257.442491377207,637.6850609374567,Medium,84.7247623519154,20.04805305449369,13910.347436099864
Nigeria,6.214912722145956,1621.6136874390672,2849.09435255189,72.01796932193689,2676.1342577767145,Low,86.45700764849062,22.75575418935157,2501.9550393845466
Brazil,14.737441391938235,1395.964911318053,1344.5053312039263,251.92713194666732,897.8583095734602,High,34.749018871471904,28.847326411860482,24671.84213416473
Brazil,1.76937964230398,1971.6289483627447,650.8497774588818,87.38644609405108,1134.968663880651,High,75.3069564328008,12.261531127477241,27049.55365803697
Nigeria,6.0280484257815505,356.7535331847002,1649.2385541720005,194.65016346731875,221.37125863703187,Medium,41.48896616953422,30.739814522761677,10227.57976592301
DRC,14.545109455802995,1926.4669660048671,937.9259964581769,209.77441918540015,378.96102634776537,High,80.19802342646972,41.244454818499385,23435.96943877444
Canada,12.996056175820305,1399.0397888226646,2554.3483755976313,156.23315217779063,1571.792613001368,Low,94.7928424927702,39.20724184055716,3410.690816356442
DRC,12.27437385714427,2411.180809261587,1472.9091522671351,95.06664962553573,839.3983963475159,High,22.251950399704462,11.925495711219815,24966.655686605223
DRC,3.942752122969604,920.4931984928467,3424.391622665736,67.73009102947336,2514.666665939473,Medium,87.30243993431989,11.716226138366325,0.0
DRC,2.646225052111981,1618.2925435214754,2387.013439770529,14.790859595915736,93.34549653211383,Medium,66.69729001989936,17.0678465485211,12010.203090570538
Nigeria,10.062783976874021,2336.867453224042,2949.689747266519,94.66418836601352,1168.3274435822118,Medium,93.00369643736158,21.248362685346674,12640.861967281655
DRC,13.947702238001028,346.0233471776302,810.8264854997301,197.68302320672848,1045.1693629688234,Low,54.87571381448207,23.380501163381716,14737.115500330343
Russia,8.395767105907554,2349.3483693674825,3072.24489504513,281.7999214423024,107.01651120692306,Low,83.55409479285302,35.586374757500536,30000.938695446945
Indonesia,8.617029073101508,1750.925733521952,3260.5472905915226,262.0053222676003,416.88677705150513,Low,24.679555144870793,7.550619447462593,14570.625044741297
Myanmar,4.271688495538234,262.80894185241254,1909.8919483387012,230.98910907791426,1270.245891009974,Low,45.14592875587218,6.560271690172987,8067.110509726579
Brazil,11.56544470455986,822.312560672359,2279.38410702803,237.5919662597231,1503.9505241199677,Low,25.026240331340748,22.635975332475905,11366.422882130291
Brazil,2.886951853507098,1799.6130127486758,2770.910382799286,201.17054652541862,1242.6547544018638,High,93.15073501093029,36.37236614620912,12887.279944940921
Myanmar,4.922820622423231,261.64144352505207,941.9997445072789,81.78462298197088,1616.2661513156768,Low,81.27304304538775,13.704590433041716,7089.321164597341
Nigeria,6.43900293538461,1497.2091044230558,1957.9548370366715,272.6225340582198,1805.6384409717605,Low,83.9410565934478,33.867701656531324,29444.166964266697
Tanzania,7.66339464239838,930.1193366870962,1635.8553860941706,202.86603201222104,79.27527232711512,High,90.34739235754206,16.692266207313477,14086.659480450604
Nigeria,3.7119050129846958,1590.197242641945,853.7593757029722,170.3299861392298,1419.0807203878364,Low,26.3827614589839,44.873874896608235,13636.533005377307
Brazil,1.8110686886141327,209.78088115003084,1539.3567091037476,37.74189341797692,2892.3227606183855,Medium,48.9198194385,45.306047491997745,0.0
Brazil,9.198238632380326,2191.688334765703,611.33415909503,136.8813854228955,1581.1452263821686,Low,25.32761667830016,18.37792419265969,17566.963079417525
Myanmar,4.4005952432798106,2436.3735260257527,480.01691154340966,140.80569000456825,2048.749689003912,Low,35.80948261625215,15.349718928345823,36529.52532648678
DRC,8.760449499196923,2425.3068526856596,819.0154963799505,260.0462648091876,969.9983808548054,Medium,37.20243327782543,23.508678742980408,38096.903765391464
Nigeria,2.4000044575856148,1899.1643961830193,3385.656845926439,166.2612249553976,2333.2745655506496,Medium,55.1830408285684,15.823921333106693,9525.065846485835
Australia,7.268987517636781,412.20697631351675,2103.541561274553,117.21816194627084,2330.1183715345396,Medium,40.14216255902319,35.25727294812667,0.0
Myanmar,8.03558254501863,1919.8316702296543,3394.048699574982,293.1560969106445,1587.8233405797098,Medium,27.573358011332083,42.172910804672846,13546.60399908137
Russia,0.872170698654161,159.00859950112363,1740.7434228234092,37.662575031263124,2929.2407786736803,Low,32.56183168205808,35.289145891004765,0.0
Brazil,5.1154037450894165,153.0965236695934,1366.6300125643047,129.65178635202366,420.37313354982746,Medium,31.04566726640682,42.09577012622073,2658.8125045680904
Myanmar,2.1027786863907165,876.6645259588989,1969.0397748047567,17.397279175564563,99.99561142426393,Medium,92.98075984342238,22.864647299336337,2959.529855638004
Nigeria,1.0442870600442395,1272.7436569711979,1762.4862347620215,223.27171562624446,2321.9667246834333,High,76.94693801888552,12.03426368189874,24094.159194649168
Brazil,14.850407462610184,1948.9778027387038,727.5605212114061,275.8325828987494,2431.1088352264037,Medium,92.58210989521714,38.207792632891646,28957.293574633775
Tanzania,4.903072290123372,1739.9089038556124,2386.5615755396393,87.61101221739439,404.6113259056999,Medium,52.98053648809314,21.221352731369926,3895.3085946007986
Myanmar,12.16712924323406,1170.166495304196,1069.7183657797586,258.21079465574064,833.4693572278879,High,40.877636124699244,35.20718713531096,14705.049564959714
Canada,3.8941457559800816,756.7039990759981,2320.7226601832717,91.20437798625984,101.77947193155529,High,79.871989790689,17.178977389179455,2804.68101064478
Brazil,10.254390561136546,2493.098800378507,2415.6233864342757,273.677197684955,915.2604018026658,Low,44.469043853086006,8.65533356630027,24227.411936725068
Nigeria,11.42739511235633,1122.835125366335,871.277044698809,227.41876156105127,2330.768528060081,High,42.45375302790112,49.666180796949355,18056.473971493775
Indonesia,8.97501723505688,1183.328858391221,590.1838440430713,242.4474991682244,1577.983556752108,Low,37.43794941558734,12.029067856876967,19857.714902978474
Australia,7.12648520939736,492.69717086000605,2820.3609168121634,10.311933902134077,1076.8819998464498,High,29.725923366817653,49.478944728356645,0.0
Colombia,6.236429620794301,2007.5429169998306,1825.3813136848926,289.02905533683764,1146.6309199736743,High,39.23472957625745,48.97759696549013,23642.188820241838
DRC,5.298137171490629,1764.8373418755727,580.307766066975,219.36794266074537,53.993195860631054,Low,46.648981135541575,40.721814675861786,25227.990770785316
Colombia,13.949984249292605,629.847070693025,3484.0855832262782,94.90157313890933,934.4115563174458,High,70.54956561092979,34.67403329368989,0.0
Nigeria,12.476229176037164,297.7145094780225,579.1197390887365,249.67142613335986,1957.053287831895,Low,24.69236316645887,31.001317261298812,10480.979045837921
Russia,14.478900968931038,1733.1983249793113,2554.6092094615146,88.04875353240433,2923.8736092582535,High,35.78802047490072,43.97456954200256,12151.07736563787
Russia,1.9520286299346166,1670.8269142747245,3449.404668316582,262.4623826720077,2548.8294396025035,Medium,80.67677302187573,18.024778472876957,16662.094435529787
Indonesia,10.989925380534299,755.8228647957023,1141.4583230693693,38.21121517152142,119.60514570431093,High,31.019144268782807,26.045654561819468,5400.90141405513
DRC,14.081272806633464,2382.072549400985,840.9730429303081,212.58736335093474,2700.753783790776,Low,45.69838598918912,32.872548621492584,25944.198113048275
Canada,2.800372685868336,462.53894027416055,776.2933122095296,164.50605061024854,2360.4353192309463,High,84.8494191393605,23.503571414127098,17663.579068996885
Indonesia,1.0907943837649847,1137.6035225022447,1340.152957459546,33.47766870765504,2352.109564534392,Low,31.6193983357582,24.236890434062058,18401.154806095783
Colombia,11.14269767442188,2364.6782084022375,713.2420141330047,76.3586793363575,1401.087489060536,Low,26.205262671364242,19.862810037593796,24728.804551653127
Indonesia,8.659649386380687,1107.3455606226935,2545.700159251809,8.659190701807862,1224.1156142157834,Medium,56.34034963100081,30.390431750804122,0.0
Colombia,12.643248773698254,1632.4622743938053,593.1045742031944,143.28654981202922,943.6014000579182,Medium,42.68146334589023,43.27585376068022,21949.384805525366
Brazil,2.1826084117317137,1054.2265551107062,1979.208597264348,93.8732519242001,243.79983391537903,Low,62.25562733628906,14.068777010284078,12156.854684013995
Russia,11.949482946712363,758.1164856368081,3489.760246944228,181.51545786783885,723.2943223064124,High,80.28536678626064,47.049486743904865,0.0
Brazil,3.1042470687113934,2461.5463551035878,2923.307835468658,92.68515327404207,777.4807231851727,Low,30.28613661145574,36.00894441867034,14897.270215147415
Australia,2.538473548698997,1082.4016151561032,2307.180258516134,93.47613789456048,1478.0273556450948,Low,63.55243134157137,42.04729457060136,7571.765376016231
DRC,2.547560389171795,2245.8380888299225,1349.3862244384961,224.241993625823,2254.9609994602474,High,57.91315702923979,30.028581168350524,34676.18341930472
Canada,12.237163331447594,651.8910541386068,2334.0770925040792,19.202136613614268,1447.7389937739424,High,30.805908950989966,40.078251564082855,609.9278435229562
Colombia,10.011438588373382,611.4512896601999,2033.82853812612,271.3540235816362,220.64112586912378,High,66.79988641467368,5.729017880276024,15601.407825154729
Canada,7.8936748290598775,174.72179892282725,1720.8584900601516,256.41784294539855,2875.4799129152016,High,40.523031339557875,41.827119115079086,5048.1658430020525
Colombia,5.446574213440187,1664.000380902124,805.2021678946184,202.0023815517899,2831.0367413276313,Low,56.58757389080094,6.806248658841493,26421.334039731286
Nigeria,13.170288058115313,984.4632249370268,3148.473067245447,180.00036318167838,2366.309152287805,Low,26.17042432077964,45.04610193632881,277.581166224697
Indonesia,5.9474321005972675,2174.4597996151288,1794.3324113461,268.22923695119744,2974.4173096144505,Medium,54.468804291021726,49.63832362573895,32046.092415137373
Australia,12.267331648126499,1235.7037760597373,1003.3297866443717,59.672402960970764,1656.2228817607756,Low,42.98476010321153,18.233035797955,17369.649982448467
Russia,6.6431101376962545,2423.6642269953322,1540.053987719598,28.29590284629444,2890.166633246958,High,81.67859083890158,14.464335032860715,23168.343042700213
Colombia,5.716471998431123,545.2612376874907,1683.8022328396737,75.65550012331374,273.0348698194148,Medium,24.273404524802622,39.44135137361183,0.0
Canada,6.993928806477136,2184.6956030934657,2965.3674762573105,239.40059221655613,1128.7582073710453,High,51.39554561887475,16.386185341411394,19513.37898883416
Australia,4.590530325045717,1963.83244670018,2674.204579740346,15.22772868431258,714.8747406199592,Low,54.38235680985785,43.950307242749155,17692.739760121483
Tanzania,11.239379764626142,1950.2124271457249,2784.8451702881534,176.92801634962944,627.7075981960966,Medium,74.37545572243391,9.627916647086451,14902.010686053487
Tanzania,7.590533812377939,2127.4797474805305,434.1969197288064,298.6540672764364,465.36869923339447,High,63.07156813176582,10.667983837071121,41178.63412118891
Brazil,3.559969157687578,1926.4575782631973,1690.0773943572606,257.43034768207417,1886.12024261969,Medium,70.04092528956357,49.0618199795277,27481.391944728894
Russia,13.50366114179107,1602.928771915397,1892.1668700695031,158.8264782678589,2354.89947445455,Medium,78.27869642388171,35.32275042215021,15187.45593261664
Nigeria,5.8199791984608495,414.9877064377302,459.4960581514757,23.77406823955949,1755.980278290064,Low,84.66522302436415,43.10992509930288,0.0
Canada,8.19893763059843,178.0628307790046,1205.420947109606,250.2551867437844,483.53999328521854,High,43.54066225418529,19.59482198081831,10630.50467999933
Indonesia,13.60643445337175,2310.0348347576482,2756.8984516786186,181.69865991227712,2442.815121303739,Medium,60.35170290229272,35.4417687284272,20666.844504896635
Indonesia,9.401146139118483,1579.9607548497713,825.040087759897,38.90523413257222,1926.066386132999,Medium,83.00810588293999,31.740882228886875,25142.5853501117
Canada,1.8417808065546248,2011.689498342823,2059.461407503034,32.68789902289008,1195.0888330746368,High,94.20883482237923,32.141755405532614,9979.284464616452
DRC,14.10349864184078,1255.65364363012,1067.1258032534363,273.33991173379474,2038.6843718313858,Medium,86.71394832828224,35.71396067919747,34963.16441431115
Nigeria,9.452849990764125,381.53965350974676,437.57440139606916,202.41407756673314,816.7196887663569,Medium,47.86004469682826,30.891162790809435,15078.082394841591
Australia,5.090093658390583,400.44590128612106,1147.7245185585784,249.6396057984429,1068.317015057921,Medium,34.63748879139878,24.307806618619967,13676.087479843218
Colombia,2.1751538826844703,1745.3566893495313,3425.2086402211667,264.2987755832689,2756.583237239371,High,56.70444030549415,17.416521247124606,12278.2350085566
DRC,11.93097532012741,1132.7341477587104,2884.7650468372676,173.67284385425506,906.9882917306901,High,75.62310888770317,39.58615989109409,9429.38324051696
Colombia,9.339084063334852,581.2593440808082,3374.6875973952037,157.64667376773718,1436.4653910659129,High,56.942680306497316,15.18225935014338,895.0241925799048
Colombia,8.048570270447192,1279.8269121794485,1912.3475361717235,131.97608604469212,2675.9163553182434,High,56.238564748525135,36.15594377694864,16209.129144730614
DRC,13.418999487459269,254.1014489803218,740.1822159002609,98.49924339838019,2137.777983289206,Low,82.86728158113505,15.499977019219699,1359.4729896952604
Brazil,11.850098447245507,1496.7313645945571,2098.6744158184483,133.20580845331997,233.49951718587312,Medium,47.10528343003898,33.13985764795042,19581.29477136069
Tanzania,2.3599557080179925,745.5841706442344,1808.5697371358788,233.29449844039613,484.5439806229625,High,84.48460061087343,38.6185220208063,14419.333579968858
Colombia,4.744658810153668,2014.1418415292517,3017.5069564928094,182.56741214946382,73.13269277715462,Medium,50.51036007137927,14.842125000794264,18738.709518979595
DRC,3.80248818323554,844.8687014165771,704.0560004311583,268.2943705366796,1911.219281176032,Medium,44.61748292587546,7.697448538758873,18576.938719096423
DRC,11.184799759332886,1192.5283577963228,1913.5475247675124,135.79710424186038,1370.636604960734,Low,54.04924333997742,10.893818434737835,6128.165275022757
Myanmar,0.5996332775631128,127.88929577944153,865.1508605513511,184.09142572203243,446.11081016171283,High,77.18352190061513,32.26986352719615,8836.838735174171
Brazil,8.591356304582616,273.87253070694135,1406.495373359186,191.23572816213667,2875.905657117473,High,29.450152089799573,43.2250882801581,7088.017160190395
Russia,11.460634417536289,1041.9845353760436,2685.806939902179,179.55066288036602,1612.4961856395787,Medium,34.731441190401306,7.024856955594096,83.14569340742855
Myanmar,13.163807987750067,1251.8532033210963,1875.6562010431762,212.27696306022733,763.585217633023,High,91.3583619247319,38.036806656874084,20461.277064574027
Myanmar,5.197018055867021,1540.0493154863289,1565.253683951885,75.04287317056786,1526.7805349063872,Medium,33.161872053601805,20.359339067752344,17303.847724723215
Canada,12.336733839612991,799.9901889023278,1622.8764635671096,156.14731437600824,2054.879981568568,Medium,62.57954884482909,26.533776646378513,5921.948636227381
Tanzania,1.7484128806325878,1767.9565267037021,1824.2849820585586,35.74631682846257,274.9056930220152,Low,63.44858499964534,46.79867974305046,7135.98699679626
DRC,12.71213914684432,2164.293753254091,2833.5512858948764,118.43084165521971,860.3762543912813,Low,56.72183465376836,19.938717713113046,13583.571341069059
Tanzania,1.999581068746538,1971.6423733440395,3165.4625357147265,148.861785243273,2430.548198107781,Low,68.3558936432614,25.940162027276873,13502.352611259754
Nigeria,6.0195806293494725,195.08518083605713,3361.5375281621778,197.4061565659144,1406.0113676878507,Medium,37.23700443482139,5.61570866423065,0.0
Canada,11.97970095011535,1253.2166734187895,2839.400497391415,285.40666051293005,1662.40256899527,High,61.449670083256116,8.671942400217727,14144.398211521091
Russia,2.3337696674967296,351.83242820361966,1377.7613768188394,182.192064631765,1326.8072065179342,Low,47.91299414351728,16.63662160106528,8283.89894221535
Tanzania,3.515845788966358,680.9080380700659,2533.2175888682805,224.36020527208512,179.5048307968651,High,69.62504447218919,6.253350836948348,608.4093405010462
Indonesia,10.861563269056688,2467.9902238411514,1756.569684571715,154.34848755108482,538.9618504694599,Low,30.59176575298621,33.4118896721713,18265.753029180447
Colombia,10.828544394536507,441.98930296363176,1189.4789283427585,192.06068925601772,1364.347834288578,Low,62.81580626296072,24.187926056073014,0.0
